Country_Name,Cod_Na_UIS,Context_Indicator_Name,EMAC_IND_CONT_COD,Year,Value
Bahamas,BS,"Literacy rate, adult total (% of people ages 15 and above)",21,2006,
Bahamas,BS,"Literacy rate, youth total (% of people ages 15-24)",22,2006,
Bahamas,BS,Net migration,23,2006,1737
Bahamas,BS,"Over-age students, primary (% of enrollment)",24,2006,9.84104
Bahamas,BS,"Population ages 0-14, female",25,2006,48827
Bahamas,BS,"Population ages 0-14, male",26,2006,48845
Bahamas,BS,"Population ages 15-64, female",27,2006,120766
Bahamas,BS,"Population ages 15-64, male",28,2006,114005
Bahamas,BS,"Population ages 65 and above, female",29,2006,11709
Bahamas,BS,"Population ages 65 and above, male",30,2006,8513
Bahamas,BS,"Population, female",31,2006,181302
Bahamas,BS,"Population, male",32,2006,171363
Bahamas,BS,"Population, total",33,2006,352664
Bahamas,BS,Poverty headcount ratio at national poverty lines (% of population),34,2006,
Bahamas,BS,"Primary education, pupils",35,2006,35921
Bahamas,BS,"Repeaters, primary, total (% of total enrollment)",36,2006,0
Bahamas,BS,Rural population,37,2006,62563
Bahamas,BS,"School enrollment, preprimary (% gross)",38,2006,
Bahamas,BS,"School enrollment, primary (% gross)",39,2006,96.0582962
Bahamas,BS,"School enrollment, primary (% net)",40,2006,86.01952
Bahamas,BS,"School enrollment, secondary (% gross)",41,2006,89.68250275
Bahamas,BS,"School enrollment, secondary (% net)",42,2006,83.14323
Bahamas,BS,"Secondary education, pupils",43,2006,32709
Bahamas,BS,Urban population,44,2006,290101
Brazil,BR,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2006,
Brazil,BR,Adolescents out of school (% of lower secondary school age),2,2006,
Brazil,BR,Children out of school (% of primary school age),3,2006,
Brazil,BR,"Children out of school, primary",4,2006,
Brazil,BR,"Compulsory education, duration (years)",5,2006,8
Brazil,BR,"Current education expenditure, total (% of total expenditure in public institutions)",6,2006,94.06816101
Brazil,BR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2006,45.45632935
Brazil,BR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2006,72.66500092
Brazil,BR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2006,32.42108154
Brazil,BR,Expenditure on primary education (% of government expenditure on education),10,2006,32.02467
Brazil,BR,Expenditure on secondary education (% of government expenditure on education),11,2006,43.78798
Brazil,BR,GDP (current US$),12,2006,1.10763E+12
Brazil,BR,GDP per capita (current US$),13,2006,5866.024313
Brazil,BR,Gini index,14,2006,55.6
Brazil,BR,"Government expenditure on education, total (% of GDP)",15,2006,4.870600224
Brazil,BR,"Government expenditure on education, total (% of government expenditure)",16,2006,12.42636967
Brazil,BR,"Government expenditure per student, primary (% of GDP per capita)",17,2006,
Brazil,BR,"Government expenditure per student, secondary (% of GDP per capita)",18,2006,
Brazil,BR,International migrant stock (% of population),19,2006,
Brazil,BR,"International migrant stock, total",20,2006,
Brazil,BR,"Literacy rate, adult total (% of people ages 15 and above)",21,2006,89.61522675
Brazil,BR,"Literacy rate, youth total (% of people ages 15-24)",22,2006,97.58229828
Brazil,BR,Net migration,23,2006,-34007
Brazil,BR,"Over-age students, primary (% of enrollment)",24,2006,
Brazil,BR,"Population ages 0-14, female",25,2006,24722438
Brazil,BR,"Population ages 0-14, male",26,2006,25599744
Brazil,BR,"Population ages 15-64, female",27,2006,64155113
Brazil,BR,"Population ages 15-64, male",28,2006,62476425
Brazil,BR,"Population ages 65 and above, female",29,2006,6705767
Brazil,BR,"Population ages 65 and above, male",30,2006,5161195
Brazil,BR,"Population, female",31,2006,95583318
Brazil,BR,"Population, male",32,2006,93237364
Brazil,BR,"Population, total",33,2006,188820682
Brazil,BR,Poverty headcount ratio at national poverty lines (% of population),34,2006,
Brazil,BR,"Primary education, pupils",35,2006,
Brazil,BR,"Repeaters, primary, total (% of total enrollment)",36,2006,
Brazil,BR,Rural population,37,2006,31829502
Brazil,BR,"School enrollment, preprimary (% gross)",38,2006,
Brazil,BR,"School enrollment, primary (% gross)",39,2006,
Brazil,BR,"School enrollment, primary (% net)",40,2006,
Brazil,BR,"School enrollment, secondary (% gross)",41,2006,
Brazil,BR,"School enrollment, secondary (% net)",42,2006,
Brazil,BR,"Secondary education, pupils",43,2006,
Brazil,BR,Urban population,44,2006,156991180
British Virgin Islands,VG,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2006,88.73293
British Virgin Islands,VG,Adolescents out of school (% of lower secondary school age),2,2006,
British Virgin Islands,VG,Children out of school (% of primary school age),3,2006,8.915019989
British Virgin Islands,VG,"Children out of school, primary",4,2006,235
British Virgin Islands,VG,"Compulsory education, duration (years)",5,2006,12
British Virgin Islands,VG,"Current education expenditure, total (% of total expenditure in public institutions)",6,2006,
British Virgin Islands,VG,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2006,
British Virgin Islands,VG,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2006,
British Virgin Islands,VG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2006,
British Virgin Islands,VG,Expenditure on primary education (% of government expenditure on education),10,2006,27.93492
British Virgin Islands,VG,Expenditure on secondary education (% of government expenditure on education),11,2006,36.80849
British Virgin Islands,VG,GDP (current US$),12,2006,
British Virgin Islands,VG,GDP per capita (current US$),13,2006,
British Virgin Islands,VG,Gini index,14,2006,
British Virgin Islands,VG,"Government expenditure on education, total (% of GDP)",15,2006,3.514800072
British Virgin Islands,VG,"Government expenditure on education, total (% of government expenditure)",16,2006,
British Virgin Islands,VG,"Government expenditure per student, primary (% of GDP per capita)",17,2006,8.21172
British Virgin Islands,VG,"Government expenditure per student, secondary (% of GDP per capita)",18,2006,16.14467
British Virgin Islands,VG,International migrant stock (% of population),19,2006,
British Virgin Islands,VG,"International migrant stock, total",20,2006,
British Virgin Islands,VG,"Literacy rate, adult total (% of people ages 15 and above)",21,2006,
British Virgin Islands,VG,"Literacy rate, youth total (% of people ages 15-24)",22,2006,
British Virgin Islands,VG,Net migration,23,2006,709
British Virgin Islands,VG,"Over-age students, primary (% of enrollment)",24,2006,6.08963
British Virgin Islands,VG,"Population ages 0-14, female",25,2006,2721
British Virgin Islands,VG,"Population ages 0-14, male",26,2006,2774
British Virgin Islands,VG,"Population ages 15-64, female",27,2006,8831
British Virgin Islands,VG,"Population ages 15-64, male",28,2006,8763
British Virgin Islands,VG,"Population ages 65 and above, female",29,2006,638
British Virgin Islands,VG,"Population ages 65 and above, male",30,2006,596
British Virgin Islands,VG,"Population, female",31,2006,12190
British Virgin Islands,VG,"Population, male",32,2006,12133
British Virgin Islands,VG,"Population, total",33,2006,24323
British Virgin Islands,VG,Poverty headcount ratio at national poverty lines (% of population),34,2006,
British Virgin Islands,VG,"Primary education, pupils",35,2006,2923
British Virgin Islands,VG,"Repeaters, primary, total (% of total enrollment)",36,2006,6.77386
British Virgin Islands,VG,Rural population,37,2006,13738
British Virgin Islands,VG,"School enrollment, preprimary (% gross)",38,2006,88.00538635
British Virgin Islands,VG,"School enrollment, primary (% gross)",39,2006,110.8877106
British Virgin Islands,VG,"School enrollment, primary (% net)",40,2006,88.73293
British Virgin Islands,VG,"School enrollment, secondary (% gross)",41,2006,121.5260468
British Virgin Islands,VG,"School enrollment, secondary (% net)",42,2006,
British Virgin Islands,VG,"Secondary education, pupils",43,2006,1959
British Virgin Islands,VG,Urban population,44,2006,10585
Chile,CL,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2006,
Chile,CL,Adolescents out of school (% of lower secondary school age),2,2006,
Chile,CL,Children out of school (% of primary school age),3,2006,
Chile,CL,"Children out of school, primary",4,2006,
Chile,CL,"Compulsory education, duration (years)",5,2006,12
Chile,CL,"Current education expenditure, total (% of total expenditure in public institutions)",6,2006,95.04004669
Chile,CL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2006,
Chile,CL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2006,
Chile,CL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2006,
Chile,CL,Expenditure on primary education (% of government expenditure on education),10,2006,35.89175
Chile,CL,Expenditure on secondary education (% of government expenditure on education),11,2006,38.60399
Chile,CL,GDP (current US$),12,2006,1.5384E+11
Chile,CL,GDP per capita (current US$),13,2006,9418.062718
Chile,CL,Gini index,14,2006,47.3
Chile,CL,"Government expenditure on education, total (% of GDP)",15,2006,3.021529913
Chile,CL,"Government expenditure on education, total (% of government expenditure)",16,2006,16.23127937
Chile,CL,"Government expenditure per student, primary (% of GDP per capita)",17,2006,10.46523
Chile,CL,"Government expenditure per student, secondary (% of GDP per capita)",18,2006,11.6756
Chile,CL,International migrant stock (% of population),19,2006,
Chile,CL,"International migrant stock, total",20,2006,
Chile,CL,"Literacy rate, adult total (% of people ages 15 and above)",21,2006,
Chile,CL,"Literacy rate, youth total (% of people ages 15-24)",22,2006,
Chile,CL,Net migration,23,2006,17348
Chile,CL,"Over-age students, primary (% of enrollment)",24,2006,
Chile,CL,"Population ages 0-14, female",25,2006,1871316
Chile,CL,"Population ages 0-14, male",26,2006,1954593
Chile,CL,"Population ages 15-64, female",27,2006,5510832
Chile,CL,"Population ages 15-64, male",28,2006,5517216
Chile,CL,"Population ages 65 and above, female",29,2006,845145
Chile,CL,"Population ages 65 and above, male",30,2006,635474
Chile,CL,"Population, female",31,2006,8227292
Chile,CL,"Population, male",32,2006,8107283
Chile,CL,"Population, total",33,2006,16334575
Chile,CL,Poverty headcount ratio at national poverty lines (% of population),34,2006,29.1
Chile,CL,"Primary education, pupils",35,2006,1694765
Chile,CL,"Repeaters, primary, total (% of total enrollment)",36,2006,
Chile,CL,Rural population,37,2006,2149303
Chile,CL,"School enrollment, preprimary (% gross)",38,2006,81.91053772
Chile,CL,"School enrollment, primary (% gross)",39,2006,105.4123535
Chile,CL,"School enrollment, primary (% net)",40,2006,
Chile,CL,"School enrollment, secondary (% gross)",41,2006,93.25523376
Chile,CL,"School enrollment, secondary (% net)",42,2006,
Chile,CL,"Secondary education, pupils",43,2006,1633868
Chile,CL,Urban population,44,2006,14185272
Colombia,CO,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2006,96.31078
Colombia,CO,Adolescents out of school (% of lower secondary school age),2,2006,9.268759727
Colombia,CO,Children out of school (% of primary school age),3,2006,0.143030003
Colombia,CO,"Children out of school, primary",4,2006,6187
Colombia,CO,"Compulsory education, duration (years)",5,2006,10
Colombia,CO,"Current education expenditure, total (% of total expenditure in public institutions)",6,2006,
Colombia,CO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2006,37.88222885
Colombia,CO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2006,69.51074982
Colombia,CO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2006,32.26968002
Colombia,CO,Expenditure on primary education (% of government expenditure on education),10,2006,
Colombia,CO,Expenditure on secondary education (% of government expenditure on education),11,2006,
Colombia,CO,GDP (current US$),12,2006,1.61793E+11
Colombia,CO,GDP per capita (current US$),13,2006,3782.603504
Colombia,CO,Gini index,14,2006,
Colombia,CO,"Government expenditure on education, total (% of GDP)",15,2006,3.916719913
Colombia,CO,"Government expenditure on education, total (% of government expenditure)",16,2006,13.77132034
Colombia,CO,"Government expenditure per student, primary (% of GDP per capita)",17,2006,
Colombia,CO,"Government expenditure per student, secondary (% of GDP per capita)",18,2006,
Colombia,CO,International migrant stock (% of population),19,2006,
Colombia,CO,"International migrant stock, total",20,2006,
Colombia,CO,"Literacy rate, adult total (% of people ages 15 and above)",21,2006,92.29968262
Colombia,CO,"Literacy rate, youth total (% of people ages 15-24)",22,2006,97.88317108
Colombia,CO,Net migration,23,2006,-39142
Colombia,CO,"Over-age students, primary (% of enrollment)",24,2006,20.073
Colombia,CO,"Population ages 0-14, female",25,2006,6204136
Colombia,CO,"Population ages 0-14, male",26,2006,6445683
Colombia,CO,"Population ages 15-64, female",27,2006,14137335
Colombia,CO,"Population ages 15-64, male",28,2006,13758026
Colombia,CO,"Population ages 65 and above, female",29,2006,1244829
Colombia,CO,"Population ages 65 and above, male",30,2006,982902
